facility_id,facility_name,facility_other_names,sub_site_name,sub_site_other_names,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,activity_status,activity_status_year,surface_area_sq_km,concession_area_sq_km,country
COM00758.03,Macraes,,Innes Mills,,Mine,Gold,Gold,Open pit,,,,,,,New Zealand
COM00758.04,Macraes,,Frasers,,Mine,Gold,Gold,"Open pit, Underground",,,,,,,New Zealand
COM00760.01,Mahanadi Coalfields Limited,,Jagannath,,Mine,Coal,Coal,,,,,,,,India
COM00760.02,Mahanadi Coalfields Limited,,Bharatpur,,Mine,Coal,Coal,,,,,,,,India
COM00760.03,Mahanadi Coalfields Limited,,Hingula,,Mine,Coal,Coal,,,,,,,,India
COM00760.04,Mahanadi Coalfields Limited,,Lingaraj,,Mine,Coal,Coal,,,,,,,,India
COM00760.05,Mahanadi Coalfields Limited,,Kaniha,,Mine,Coal,Coal,,,,,,,,India
COM00760.06,Mahanadi Coalfields Limited,,Talcher,,Mine,Coal,Coal,,,,,,,,India
COM00760.07,Mahanadi Coalfields Limited,,Lakhanpur,,Mine,Coal,Coal,,,,,,,,India
COM00760.08,Mahanadi Coalfields Limited,,IB Valley,,Mine,Coal,Coal,,,,,,,,India
COM00760.09,Mahanadi Coalfields Limited,,Basundhara-Garjanbahal,,Mine,Coal,Coal,,,,,,,,India
COM00760.10,Mahanadi Coalfields Limited,,Kulda-Garajanbahal,,Mine,Coal,Coal,,,,,,,,India
COM00760.11,Mahanadi Coalfields Limited,,Orient,,Mine,Coal,Coal,,,,,,,,India
COM00760.12,Mahanadi Coalfields Limited,,Lajkura,,Mine,Coal,Coal,,,,,,,,India
COM00760.13,Mahanadi Coalfields Limited,,Samaleswari,,Mine,Coal,Coal,,,,,,,,India
COM00774.01,Mariana,,Alegria,,Mine,Iron,Iron,Open pit,2000.0,,,,,,Brazil
COM00774.02,Mariana,,Fabrica Nova,,Mine,Iron,Iron,Open pit,2005.0,,,,,,Brazil
COM00774.03,Mariana,,Fazendao,,Mine,Iron,Iron,Open pit,1976.0,,,,,,Brazil
COM00774.04,Mariana,,Timbopeba,,Mine,Iron,Iron,Open pit,1984.0,,,,,,Brazil
COM00774.05,Mariana,,Capanema/Ouro Fino,,Mine,Iron,Iron,Open pit,1982.0,,,,,,Brazil
COM00786.01,Meadowbank Complex,,Amaruq,,Mine,Gold,Gold,,,,,,,,Canada
COM00786.02,Meadowbank Complex,,Meadowbank,,Mine,Gold,,,,,,,,,Canada
COM00793.01,MetCoal,,Lahai,,Mine,Coal,Coal,,,2019.0,,,,,Indonesia
COM00793.02,MetCoal,,Lampunut,,Mine,Coal,Coal,,2019.0,,,,,,Indonesia
COM00793.03,MetCoal,,Haju,,Mine,Coal,Coal,,,,,,,,Indonesia
COM00795.01,Mettiki Complex,,Mountain View,,Mine,Coal,Coal,Underground,2006.0,,,,,,United States of America
COM00795.02,Mettiki Complex,,Mettiki (MD),,Mine,Coal,Coal,,,,,,,,United States of America
COM00801.01,Mianchi,,Guangou,,Mine,Aluminium,Bauxite,Open pit,,,,,,,China
COM00801.02,Mianchi,,Jiajiawaxi,,Mine,Aluminium,Bauxite,Underground,,,,,,,China
COM00801.03,Mianchi,,Xiangcaiwa,,Mine,Aluminium,Bauxite,"Open pit, Underground",,,,,,,China
COM00806.01,Middelburg/Wolvekrans,,Douglas,,Mine,Coal,Thermal bituminous coal,,,2008.0,,,,,South Africa
COM00806.02,Middelburg/Wolvekrans,,Middelburg/Wolvekrans,,Mine,Coal,,,,,,,,,South Africa
COM00807.01,Middleback Ranges,,Iron Knob,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.02,Middleback Ranges,,Ibma Scree,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.03,Middleback Ranges,,Iron Baron,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.04,Middleback Ranges,,Camel Hills,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.05,Middleback Ranges,,Iron Queen,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.06,Middleback Ranges,,North Middleback,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.07,Middleback Ranges,,Iron Warrior,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.08,Middleback Ranges,,Iron Chieftain,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.09,Middleback Ranges,,Iron Knight,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.10,Middleback Ranges,,Iron Duchess,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00807.11,Middleback Ranges,,Iron Duke,,Mine,Iron,Iron ore,,,,,,,,Australia
COM00810.01,Miguel Burnier,,Miguel Burnier,,Mine,Iron,Iron ore,Open pit,,,,,,,Brazil
COM00810.02,Miguel Burnier,,Varzea do Lopes,Várzea do Lopes Complex,Mine,Iron,Iron ore,Open pit,2009.0,,,,,,Brazil
COM00818.01,Minas Centrais,,Agua Limpa,Agua Limpa/Cururu,Mine,Iron,Iron,Open pit,2000.0,,,,,,Brazil
COM00818.02,Minas Centrais,,Gongo Soco,,Mine,Iron,Iron,Open pit,2000.0,,,,,,Brazil
COM00818.03,Minas Centrais,,Brucutu,,Mine,Iron,Iron,Open pit,1994.0,,,,,,Brazil
COM00818.04,Minas Centrais,,Corrego do Meio,,Mine,Iron,Iron,Open pit,2000.0,,,,,,Brazil
COM00819.01,Minas Itabirito,,Segredo/Joao Pereira,,Mine,Iron,Iron,Open pit,,,,,,,Brazil
COM00819.02,Minas Itabirito,,Sapecado/Galinheiro,,Mine,Iron,Iron,Open pit,,,,,,,Brazil
COM00826.01,Minorca,,Laurentian,,Mine,Iron,Iron,Open pit,,,,,,,United States of America
COM00826.02,Minorca,,East Pits,,Mine,Iron,Iron,Open pit,,,,,,,United States of America
COM00828.01,Moa Project,,Moa Occidental,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,11.93,Cuba
COM00828.02,Moa Project,,Moa Oriental,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,15.31,Cuba
COM00828.03,Moa Project,,Yagrumaje Oeste,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,5.69,Cuba
COM00828.04,Moa Project,,Limestone Mud,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,8.05,Cuba
COM00828.05,Moa Project,,Camarioca Norte,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,20.07,Cuba
COM00828.06,Moa Project,,Camarioca Sur,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,23.67,Cuba
COM00828.07,Moa Project,,Playa la Vaca-Zona Septentrional II,,Mine,Nickel,"Nickel, Cobalt",Surface,,,exploration,2019.0,,7.54,Cuba
COM00828.08,Moa Project,,La Delta,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,13.0,Cuba
COM00828.09,Moa Project,,Cantarrana,,Mine,Nickel,"Nickel, Cobalt",Surface,,,active,2019.0,,8.71,Cuba
COM00828.10,Moa Project,,Santa Teresita,,Mine,Nickel,"Nickel, Cobalt",Surface,,,exploration,2019.0,,9.25,Cuba
COM00834.01,Mont Wright,,Fire Lake,,Mine,Iron,Iron,Open pit,,,,,,,Canada
COM00834.02,Mont Wright,,Mont Wright,,Mine,Iron,Iron,Open pit,,,,,,,Canada
COM00850.01,Mount Arthur,,Mount Arthur North,,Mine,Coal,Thermal bituminous coal,Open pit,,,,,,,Australia
COM00850.02,Mount Arthur,,Mount Arthur South,,Mine,Coal,Thermal bituminous coal,Open pit,,,,,,,Australia
COM00851.01,Mount Garnet,,Balcooma,,Mine,Copper,,,,,,,,,Australia
COM00851.02,Mount Garnet,,Maitland,,Mine,Copper,,,,,,,,,Australia
COM00851.03,Mount Garnet,,Mount Garnet,,Mine,Copper,,,,,,,,,Australia
COM00851.04,Mount Garnet,,Bald Hill,,Mine,Copper,,,,,,,,,Australia
COM00851.05,Mount Garnet,,Baal Gammon,,Mine,Copper,,,,,,,,,Australia
COM00851.06,Mount Garnet,,Griffiths Hill,,Mine,Copper,,,,,,,,,Australia
COM00851.07,Mount Garnet,,King Vol,,Mine,Copper,,,,,,,,,Australia
COM00851.08,Mount Garnet,,Montevideo,,Mine,Copper,,,,,,,,,Australia
COM00851.09,Mount Garnet,,Mungana,,Mine,Copper,,,,,,,,,Australia
COM00851.10,Mount Garnet,,Red Cap Victoria,,Mine,Copper,,,,,,,,,Australia
COM00851.11,Mount Garnet,,Vomacka,,Mine,Copper,,,,,,,,,Australia
COM00851.12,Mount Garnet,,Copper plant,,Refinery,Copper,,,,,,,,,Australia
COM00851.13,Mount Garnet,,Polymetallic plant,,Refinery,Copper,,,,,,,,,Australia
COM00852.01,Mount Goldsworthy,,Yarrie,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00852.02,Mount Goldsworthy,,Nimingarra,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00852.03,Mount Goldsworthy,,Mining Area C,,Mine,Iron,Iron,Open pit,2003.0,,,,,,Australia
COM00852.04,Mount Goldsworthy,,Mount Goldsworthy,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00855.01,Mount Monger,,Daisy,Daisy Complex,Mine,Gold,Gold,,,,,,,,Australia
COM00855.02,Mount Monger,,Mount Belches,"Santa, Maxwells, CEB, Cock-eyed Bob",Mine,Gold,Gold,,,,,,,,Australia
COM00855.03,Mount Monger,,Aldiss,"Karonie, Harry's Hill, French Kiss",Mine,Gold,Gold,,,,,,,,Australia
COM00856.01,Mount Newman,,Mount Whaleback,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.02,Mount Newman,,Orebody 18,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.03,Mount Newman,,Orebody 24,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.04,Mount Newman,,Orebody 25,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.05,Mount Newman,,Orebody 29,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.06,Mount Newman,,Orebody 30,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.07,Mount Newman,,Orebody 31,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.08,Mount Newman,,Orebody 32,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00856.09,Mount Newman,,Orebody 35,,Mine,Iron,Iron,Open pit,,,,,,,Australia
COM00857.01,Mount Thorley Warkworth,,Mount Thorley,,Mine,Coal,"Thermal coal, Soft coking coal",,,,,,,,Australia
COM00857.02,Mount Thorley Warkworth,,Warkworth,,Mine,Coal,"Thermal coal, Soft coking coal",,,,,,,,Australia
COM00864.01,Mt Magnet,,Vivien,,Mine,Gold,Gold,,,,,,,,Australia
COM00864.02,Mt Magnet,,Mt Magnet,,Mine,Gold,Gold,,,,,,,,Australia
COM00864.03,Mt Magnet,,Penny,,Mine,Gold,Gold,,,,,,,,Australia
COM00864.04,Mt Magnet,,Kathleen Valley,,Mine,Gold,Gold,,2016.0,,,,,,Australia
COM00890.01,New Clydesdale,,Roodekop,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00890.02,New Clydesdale,,Diepspruit,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00909.01,Nornickel Kola Peninsula,,Severny,Severny Gluboky,Mine,Nickel,,"Open pit, Underground",,,,,,,Russian Federation
COM00909.02,Nornickel Kola Peninsula,,Kaula-Kotselvaara,,Mine,Nickel,,Underground,,,,,,,Russian Federation
COM00910.01,Nornickel Taimyr Peninsula,,Oktyabrsky,,Mine,Nickel,"Copper, Nickel",Underground,,,,,,,Russian Federation
COM00910.02,Nornickel Taimyr Peninsula,,Taimyrsky,,Mine,Nickel,"Copper, Nickel",Underground,,,,,,,Russian Federation
COM00910.03,Nornickel Taimyr Peninsula,,Komsomolsky,,Mine,Nickel,"Copper, Nickel",Underground,,,,,,,Russian Federation
COM00910.04,Nornickel Taimyr Peninsula,,Skalisty,,Mine,Nickel,"Copper, Nickel",Underground,,,,,,,Russian Federation
COM00910.05,Nornickel Taimyr Peninsula,,Mayak,,Mine,Nickel,"Copper, Nickel",Underground,,,,,,,Russian Federation
COM00910.06,Nornickel Taimyr Peninsula,,Zapolyarny,"Norilsk-1 deposit, Medvezhy Ruchey",Mine,Nickel,"Copper, Nickel","Open pit, Underground",,,,,,,Russian Federation
COM00913.01,North Block Complex,,Glisa,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00913.02,North Block Complex,,Eerstelingsfontein,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00913.03,North Block Complex,,Paardeplaats,,Mine,Coal,Thermal coal,,,,,,,,South Africa
COM00914.01,North Eastern Coalfields,,Tikak,"Tikak East, Tikak West",Mine,Coal,Coal,"Open pit, Underground",1986.0,,,,,,India
COM00914.02,North Eastern Coalfields,,Tirap,,Mine,Coal,Coal,Open pit,1983.0,,,,,,India
COM00914.03,North Eastern Coalfields,,Tipong,,Mine,Coal,Coal,,,,,,,,India
COM00914.04,North Eastern Coalfields,,Baragolai,,Mine,Coal,Coal,,,,,,,,India
COM00914.05,North Eastern Coalfields,,Ledo,,Mine,Coal,Coal,,,,,,,,India
COM00918.01,Northern Coalfields Limited,,Amlohri,,Mine,Coal,Coal,,1987.0,,,,,,India
COM00918.02,Northern Coalfields Limited,,Bina,,Mine,Coal,Coal,,,,,,,,India
COM00918.03,Northern Coalfields Limited,,Block-B,,Mine,Coal,Coal,,,,,,,,India
COM00918.04,Northern Coalfields Limited,,Dudhichua,,Mine,Coal,Coal,,,,,,,,India
COM00918.05,Northern Coalfields Limited,,Jayant,,Mine,Coal,Coal,,,,,,,,India
COM00918.06,Northern Coalfields Limited,,Jhingurda,,Mine,Coal,Coal,,,,,,,,India
COM00918.07,Northern Coalfields Limited,,Kakri,,Mine,Coal,Coal,,,,,,,,India
COM00918.08,Northern Coalfields Limited,,Khadia,,Mine,Coal,Coal,,,,,,,,India
COM00918.09,Northern Coalfields Limited,,Krishnashila,,Mine,Coal,Coal,,,,,,,,India
COM00918.10,Northern Coalfields Limited,,Nigahi,,Mine,Coal,Coal,,,,,,,,India
COM00919.01,Northern GOK,,Annovskiy,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00919.02,Northern GOK,,Pervomayskiy,,Mine,Iron,Iron,Open pit,,,,,,,Ukraine
COM00920.01,Northern Star Kalgoorlie Operations,,Kundana,,Mine,Gold,Gold,,,,,,,,Australia
COM00920.02,Northern Star Kalgoorlie Operations,,Raleigh,,Mine,Gold,Gold,,,,,,,,Australia
COM00927.01,NuevaUnion,,Relincho,,Mine,Other mine,,,,,,,,,Chile
COM00927.02,NuevaUnion,,La Fortuna,,Mine,Other mine,,,,,,,,,Chile
COM00949.01,Oyu Tolgoi,,Hugo Dummett North,,Mine,Copper,Copper,Underground,,,,,,,Mongolia
COM00949.02,Oyu Tolgoi,,Hugo Dummett North Extension,,Mine,Copper,Copper,Underground,,,,,,,Mongolia
COM00951.01,Paint Creek,,Samples,,Mine,Coal,Coal,,,,,,,,United States of America
COM00951.02,Paint Creek,,Paint Creek,,Mine,Coal,Coal,,,,,,,,United States of America
COM00954.01,Palmarejo,,Guadalupe,,Mine,Silver,"Gold, Silver",Underground,,,,,,,Mexico
COM00954.02,Palmarejo,,Independencia,,Mine,Silver,"Gold, Silver",Underground,,,,,,,Mexico
COM00954.03,Palmarejo,,La Nacion,,Mine,Silver,"Gold, Silver",Underground,,,,,,,Mexico
COM00955.01,Pampa Norte,,Spence,,Mine,Copper,Copper,Open pit,2006.0,,,,,,Chile
COM00955.02,Pampa Norte,,Cerro Colorado,,Mine,Copper,Copper,Open pit,,,,,,,Chile
COM00962.01,Paraopeba,,Jangada,,Mine,Iron,Iron,Open pit,2001.0,,,,,,Brazil
COM00962.02,Paraopeba,,Corrego do Feijao,,Mine,Iron,Iron,Open pit,2003.0,,,,,,Brazil
COM00962.03,Paraopeba,,Capao Xavier,,Mine,Iron,Iron,Open pit,2004.0,,,,,,Brazil
COM00962.04,Paraopeba,,Mar Azul,,Mine,Iron,Iron,Open pit,,,,,,,Brazil
COM00971.01,Penasquito,,Penasco,,Mine,Gold,Gold,Open pit,,,,,,,Mexico
COM00971.02,Penasquito,,Chile Colorado,,Mine,Gold,Gold,Open pit,,,,,,,Mexico
COM00974.01,Pennsylvania Mining Complex,,Bailey Prep plant,,Mine,Coal,Metallurgical coal,Underground,1984.0,,,,,,United States of America
COM00974.02,Pennsylvania Mining Complex,,Bailey,,Mine,Coal,Metallurgical coal,Underground,,,,,,,United States of America
COM00974.03,Pennsylvania Mining Complex,,Enlow Fork,,Mine,Coal,Metallurgical coal,Underground,1989.0,,,,,,United States of America
COM00974.04,Pennsylvania Mining Complex,,Harvey,,Mine,Coal,Metallurgical coal,Underground,2013.0,,,,,,United States of America
COM00981.01,Phoenix,,Phoenix,,Mine,Copper,Gold,Open pit,,,,,,,United States of America
COM00981.02,Phoenix,,Lone Tree,Lone Tree Complex,Mine,Copper,Gold,Open pit,,2007.0,,,,,United States of America
COM00984.01,Pingdingshan,,Ruzhou,,Mine,Aluminium,Bauxite,,,,,,,,China
COM00984.02,Pingdingshan,,Pingdingshan,,Mine,Aluminium,Bauxite,,,,,,,,China
COM00985.01,Pingdingshan Tianan Coal,,Tianan No.1,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.02,Pingdingshan Tianan Coal,,Tianan No.2,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.03,Pingdingshan Tianan Coal,,Tianan No.3,,Mine,Coal,Coal,,,,,,,,China
COM00985.04,Pingdingshan Tianan Coal,,Tianan No.4,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.05,Pingdingshan Tianan Coal,,Tianan No.5,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.06,Pingdingshan Tianan Coal,,Tianan No.6,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.07,Pingdingshan Tianan Coal,,Tianan No.7,,Mine,Coal,Coal,,,,,,,,China
COM00985.08,Pingdingshan Tianan Coal,,Tianan No.8,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.09,Pingdingshan Tianan Coal,,Tianan No.9,,Mine,Coal,Coal,,,,,,,,China
COM00985.10,Pingdingshan Tianan Coal,,Tianan No.10,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.11,Pingdingshan Tianan Coal,,Tianan No.11,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.12,Pingdingshan Tianan Coal,,Tianan No.12,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.13,Pingdingshan Tianan Coal,,Tianan No.13,,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00985.14,Pingdingshan Tianan Coal,,Xiangshan,,Mine,Coal,Coal,,,,,,,,China
COM00985.15,Pingdingshan Tianan Coal,,Wuzhai,"Pioneer-mine, Tianli",Mine,Coal,Coal,,,,,,,,China
COM00985.16,Pingdingshan Tianan Coal,,Cheonan Chaochuan,,Mine,Coal,Coal,,,,,,,,China
COM00985.17,Pingdingshan Tianan Coal,,Pingbao,Shoushan No.1 Coal Mine,Mine,Coal,Coking coal,Underground,,,,,,,China
COM00986.01,Pingguo,,Pinggou East,Quanpo,Mine,Aluminium,Bauxite,,,,,,,,China
COM00986.02,Pingguo,,Pinggou North,Burongcun,Mine,Aluminium,Bauxite,,,,,,,,China
COM00986.03,Pingguo,,Dashan Aluminium Refinery,,Refinery,Aluminium,"Alumina, Aluminium",,,,,,,,China
COM00987.01,Pingshuo,,Antaibao,,Mine,Coal,Coal,Open pit,,,,,,,China
COM00987.02,Pingshuo,,Anjialing,"Anjialing No.1, Anjialing No.2",Mine,Coal,Coal,"Open pit, Underground",,,,,,,China
COM00987.03,Pingshuo,,Jingdong,,Mine,Coal,Coal,,,,,,,,China
COM00987.04,Pingshuo,,Pingshuo,,Mine,Coal,Coal,,,,,,,,China
COM00989.01,Pinnacle Complex,,Pinnacle,,Mine,Coal,Metallurgical coal,Underground,,,,,,,United States of America
COM00989.02,Pinnacle Complex,,Green Ridge,,Mine,Coal,Metallurgical coal,Underground,2004.0,2012.0,,,,,United States of America
COM00990.01,Pinos Altos,,Creston Mascota,,Mine,Gold,Gold,Open pit,,,,,,,Mexico
COM00990.02,Pinos Altos,,Pinos Altos,,Mine,Gold,Gold,Underground,,,,,,,Mexico
COM01000.01,Polkowice-Sieroszowice,,Polkowice,,Mine,Copper,"Copper, Silver, Lead, Gold",Underground,,,,,,,Poland
COM01000.02,Polkowice-Sieroszowice,,Radwanice Wschód,,Mine,Copper,"Copper, Silver, Lead, Gold",Underground,,,,,,,Poland
COM01000.03,Polkowice-Sieroszowice,,Sieroszowice,,Mine,Copper,"Copper, Silver, Lead, Gold",Underground,,,,,,,Poland
COM01000.04,Polkowice-Sieroszowice,,Gaworzyce,,Mine,Copper,"Copper, Silver, Lead, Gold",Underground,,,,,,,Poland
COM01003.01,Pongkor and Cibaliung,,Pongkor,,Mine,Gold,Gold,,,,,,,,Indonesia
COM01003.02,Pongkor and Cibaliung,,Cibaliung,,Mine,Gold,Gold,,,,,,,,Indonesia
COM01007.01,Porcupine,,Hollinger,,Mine,Gold,Gold,Open pit,,,,,,,Canada
COM01007.02,Porcupine,,Hoyle pond,,Mine,Gold,Gold,Underground,,,,,,,Canada
COM01015.01,Prominent Hill,,Malu,,Mine,Copper,,"Open pit, Underground",,,,,,,Australia
COM01015.02,Prominent Hill,,Ankata,,Mine,Copper,,Underground,,,,,,,Australia
COM01016.01,PT Adaro Indonesia,,Paringin,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01016.02,PT Adaro Indonesia,,Tutupan,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01016.03,PT Adaro Indonesia,,Wara,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01016.04,PT Adaro Indonesia,,Angsana,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.01,PT Antang Gunung Meratus,,Block 1,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.02,PT Antang Gunung Meratus,,Block 2,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.03,PT Antang Gunung Meratus,,Block 3,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.04,PT Antang Gunung Meratus,,Block 4,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.05,PT Antang Gunung Meratus,,Block 5,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01019.06,PT Antang Gunung Meratus,,Block 6,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01020.01,PT Atlas Resources Tbk,,Mutara Hub,,Mine,Coal,Thermal coal,,,,,,,410.0,Indonesia
COM01020.02,PT Atlas Resources Tbk,,Kukar Hub Borneo Minerals,,Mine,Coal,"Thermal coal, Metallurgical coal",,,,,,,9.33,Indonesia
COM01020.03,PT Atlas Resources Tbk,,Kukar Hub Alhasanie,,Mine,Coal,"Thermal coal, Metallurgical coal",,,,,,,13.89,Indonesia
COM01020.04,PT Atlas Resources Tbk,,Berau Hub,,Mine,Coal,Thermal coal,,,,,,,150.0,Indonesia
COM01020.05,PT Atlas Resources Tbk,,Kubar Hub Diva Kencana Borneo,,Mine,Coal,Thermal coal,,,,,,,48.64,Indonesia
COM01020.06,PT Atlas Resources Tbk,,Kubar Hub Karya Borneo Agung,,Mine,Coal,Thermal coal,,,,,,,100.0,Indonesia
COM01020.07,PT Atlas Resources Tbk,,Oku Hub Hanson Energy Bataraja,,Mine,Coal,Coal,,,,,,,40.0,Indonesia
COM01020.08,PT Atlas Resources Tbk,,Oku Hub Ogan Energy,,Mine,Coal,Coal,,,,,,,149.9,Indonesia
COM01020.09,PT Atlas Resources Tbk,,Oku Hub Anugrah Energy,,Mine,Coal,Coal,,,,,,,48.5,Indonesia
COM01020.10,PT Atlas Resources Tbk,,Papua Hub Karya Manunggal,,Mine,Coal,Coal,,,,,,,500.0,Indonesia
COM01020.11,PT Atlas Resources Tbk,,Papua Inti Energi,,Mine,Coal,Coal,,,,,,,500.0,Indonesia
COM01028.01,PT Central Omega Resources Tbk,,PT Mulia Pacifc Resources,MPR,Mine,Other (poly)-metallic,Nickel,,2011.0,,,,,47.800000000000004,Indonesia
COM01028.02,PT Central Omega Resources Tbk,,PT Itamatra Nusantara,IMN,Mine,Other (poly)-metallic,Nickel,,2013.0,,,,,9.74,Indonesia
COM01028.03,PT Central Omega Resources Tbk,,Bumi Konawe Abadi,BKA,Mine,Other (poly)-metallic,Nickel,,2011.0,,,,,4.386,Indonesia
COM01028.04,PT Central Omega Resources Tbk,,PT Mega Buana Resources,MBR,Mine,Other (poly)-metallic,Nickel,,,,,,,,Indonesia
COM01029.01,PT Gunungbayan Pratamacoal,,Block 1,,Mine,Coal,"Bituminous coal, Semi-soft coking coal",,,2019.0,,,,,Indonesia
COM01029.02,PT Gunungbayan Pratamacoal,,Block 2,,Mine,Coal,Bituminous coal,,,,,,,,Indonesia
COM01030.01,PT Indominco Mandiri,,Block 1,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01030.02,PT Indominco Mandiri,,CPP4,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01032.01,PT Insani Baraperkasa,,Blok G Pinang,,Mine,Coal,Coal,,,,,,,9.445,Indonesia
COM01032.02,PT Insani Baraperkasa,,PT Insani Baraperkasa,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01033.01,PT Internasional Prima Coal,,Bantuas,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01033.02,PT Internasional Prima Coal,,Tabalong,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01036.01,PT Kaltim Prima Coal,,Bengalon,,Mine,Coal,Bituminous coal,Open pit,,,,,,76.21000000000001,Indonesia
COM01036.02,PT Kaltim Prima Coal,,Sangatta,,Mine,Coal,"Bituminous coal, Sub-bituminous coal",Open pit,,,,,,,Indonesia
COM01038.01,PT Kitadin,,Tandung Mayang,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01038.02,PT Kitadin,,Embalut,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01040.01,PT Mitrabara Adiperdana Tbk,,PT Mitrabara Adiperdana Tbk,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01040.02,PT Mitrabara Adiperdana Tbk,,PT Baradinamika Mudasukses,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01048.01,PT Trubaindo Coal Mining,,Block 1,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01048.02,PT Trubaindo Coal Mining,,Blok 2 Barat Sim 3000,,Mine,Coal,Coal,,,,,,,,Indonesia
COM01049.01,PT Tuah Turangga Agung,,PT Asmin Bara Bronang,"ABB, Asmin Bara Jaan, ABJ",Mine,Coal,Thermal coal,,2013.0,,,,,,Indonesia
COM01049.02,PT Tuah Turangga Agung,,PT Telen Orbit Prima,"TOP, PT Tuah Turangga Agung",Mine,Coal,Thermal coal,,2010.0,,,,,,Indonesia
COM01049.03,PT Tuah Turangga Agung,,PT Kadya Caraka Mulia,KCM,Mine,Coal,Thermal coal,,2007.0,,,,,,Indonesia
COM01049.04,PT Tuah Turangga Agung,,PT Suprabari Mapanindo Mineral,SMM,Mine,Coal,Coking coal,,2014.0,,,,,,Indonesia
COM01049.05,PT Tuah Turangga Agung,,PT Prima Multi Mineral,PMM,Mine,Coal,Thermal coal,,2007.0,,,,,,Indonesia
COM01049.06,PT Tuah Turangga Agung,,PT Duta Nurcahya,"DN, Duta Sejahtera, DS",Mine,Coal,Thermal coal,,2013.0,,,,,,Indonesia
COM01052.01,Pueblo Viejo,,Moore,,Mine,Gold,Gold,Open Pit,,,,,,,Dominican Republic
