id,facility_id,year,material,commodity,mineral_value_tonnes,commodity_value_tonnes,grade_ppm,source_id,comment
827,COM01134.00,2017,F.coc,,521574000.0,,,filled,
827,COM01134.00,2018,F.coc,,512106000.0,,,filled,
827,COM01134.00,2019,F.coc,,502000000.0,,,,
828,COM01138.00,2010,O.bulk,Me.Ag,27223000.0,,,filled,
828,COM01138.00,2011,O.bulk,Me.Ag,27078000.0,,,filled,
828,COM01138.00,2012,O.bulk,Me.Ag,26260000.0,,,filled,
828,COM01138.00,2013,O.bulk,Me.Ag,25355000.0,,,filled,
828,COM01138.00,2014,O.bulk,Me.Ag,24173000.0,,,filled,
828,COM01138.00,2015,O.bulk,Me.Ag,22638000.0,,,filled,
828,COM01138.00,2016,O.bulk,Me.Ag,20299000.0,,,filled,
828,COM01138.00,2017,O.bulk,Me.Ag,17664000.0,,,filled,
828,COM01138.00,2018,O.bulk,Me.Ag,14910000.0,376.736811147,272.0,,
829,COM01138.00,2018,O.bulk,Me.Au,14910000.0,19.249326117000003,1.42,,
830,COM01138.00,2018,O.bulk,Me.Pb,14910000.0,192000.0,12900.0,,
831,COM01138.00,2018,O.bulk,Me.Zn,14910000.0,333000.0,22400.000000000004,,
832,COM01139.00,2001,F.lig,,8315396.0,,,filled,
832,COM01139.00,2002,F.lig,,8001505.0,,,filled,
832,COM01139.00,2003,F.lig,,7695779.0,,,filled,
832,COM01139.00,2004,F.lig,,7351950.0,,,filled,
832,COM01139.00,2005,F.lig,,7011750.0,,,filled,
832,COM01139.00,2006,F.lig,,6712374.0,,,filled,
832,COM01139.00,2007,F.lig,,6368545.0,,,filled,
832,COM01139.00,2008,F.lig,,6042860.0,,,filled,
832,COM01139.00,2009,F.lig,,5717175.0,,,filled,
832,COM01139.00,2010,F.lig,,5406005.0,,,filled,
832,COM01139.00,2011,F.lig,,5086671.0,,,filled,
832,COM01139.00,2012,F.lig,,4764615.0,,,filled,
832,COM01139.00,2013,F.lig,,4492455.0,,,filled,
832,COM01139.00,2014,F.lig,,4171306.0,,,filled,
832,COM01139.00,2015,F.lig,,3868301.0,,,filled,
832,COM01139.00,2016,F.lig,,3623357.0,,,filled,
832,COM01139.00,2017,F.lig,,3343032.0,,,,
833,COM01140.00,2001,O.Au,Me.Au,9090000.0,,,filled,
833,COM01140.00,2002,O.Au,Me.Au,8190000.0,,,filled,
833,COM01140.00,2003,O.Au,Me.Au,7190000.0,,,filled,
833,COM01140.00,2004,O.Au,Me.Au,6190000.0,,,filled,
833,COM01140.00,2005,O.Au,Me.Au,5390000.0,,,filled,
833,COM01140.00,2006,O.Au,Me.Au,4790000.0,,,filled,
833,COM01140.00,2007,O.Au,Me.Au,4390000.0,,,filled,
833,COM01140.00,2008,O.Au,Me.Au,4090000.0,,,filled,
833,COM01140.00,2009,O.Au,Me.Au,3790000.0,,,filled,
833,COM01140.00,2010,O.Au,Me.Au,3590000.0,,,filled,
833,COM01140.00,2011,O.Au,Me.Au,3490000.0,,,filled,
833,COM01140.00,2012,O.Au,Me.Au,3290000.0,15.308742490200002,5.13,,
834,COM01143.00,2000,O.Au,Me.Au,6399000.0,,,filled,
834,COM01143.00,2001,O.Au,Me.Au,6161500.0,,,filled,
834,COM01143.00,2002,O.Au,Me.Au,5886700.0,,,filled,
834,COM01143.00,2003,O.Au,Me.Au,5684800.0,,,filled,
834,COM01143.00,2004,O.Au,Me.Au,5475900.0,,,filled,
834,COM01143.00,2005,O.Au,Me.Au,5289000.0,,,filled,
834,COM01143.00,2006,O.Au,Me.Au,5052600.0,,,filled,
834,COM01143.00,2007,O.Au,Me.Au,4806600.0,,,filled,
834,COM01143.00,2008,O.Au,Me.Au,4578969.0,,,filled,
834,COM01143.00,2009,O.Au,Me.Au,4350542.0,,,filled,
834,COM01143.00,2010,O.Au,Me.Au,4102901.0,,,filled,
834,COM01143.00,2011,O.Au,Me.Au,3898943.0,,,filled,
834,COM01143.00,2012,O.Au,Me.Au,3641762.0,,,filled,
834,COM01143.00,2013,O.Au,Me.Au,3366527.0,,,filled,
834,COM01143.00,2014,O.Au,Me.Au,3086473.0,,,filled,
834,COM01143.00,2015,O.Au,Me.Au,2806876.0,,,filled,
834,COM01143.00,2016,O.Au,Me.Au,2529508.0,,,filled,
834,COM01143.00,2017,O.Au,Me.Au,2210414.0,,,filled,
834,COM01143.00,2018,O.Au,Me.Au,1879999.0,,,filled,
834,COM01143.00,2019,O.Au,Me.Au,1528000.0,14.1747615,10.17,,
835,COM01145.00,2013,F.coal,,42547680.0,,,filled,
835,COM01145.00,2014,F.coal,,40370400.0,,,filled,
835,COM01145.00,2015,F.coal,,38193120.0,,,filled,
835,COM01145.00,2019,F.coal,,36560160.0,,,,
836,COM01150.00,2017,O.bulk,Me.AsCu,869800000.0,,,,
837,COM01150.00,2017,O.bulk,Me.Cu,894000000.0,,,,
838,COM01151.00,2010,O.Cu,Me.Cu,21091236.0,,,filled,
838,COM01151.00,2011,O.Cu,Me.Cu,18552461.0,,,filled,
838,COM01151.00,2015,O.Cu,Me.Cu,16747828.0,,,filled,
838,COM01151.00,2016,O.Cu,Me.Cu,14900000.0,,,,
838,COM01151.00,2017,O.Cu,Me.Cu,13564058.0,,,filled,
839,COM01153.00,2001,O.Au,Me.Au,21318000.0,,,filled,
839,COM01153.00,2002,O.Au,Me.Au,20518000.0,,,filled,
839,COM01153.00,2003,O.Au,Me.Au,19718000.0,,,filled,
839,COM01153.00,2004,O.Au,Me.Au,18918000.0,,,filled,
839,COM01153.00,2005,O.Au,Me.Au,18172000.0,,,filled,
839,COM01153.00,2006,O.Au,Me.Au,17417000.0,,,filled,
839,COM01153.00,2007,O.Au,Me.Au,16627000.0,,,filled,
839,COM01153.00,2008,O.Au,Me.Au,15809000.0,,,filled,
839,COM01153.00,2009,O.Au,Me.Au,15002000.0,,,filled,
839,COM01153.00,2010,O.Au,Me.Au,13966000.0,,,filled,
839,COM01153.00,2011,O.Au,Me.Au,12834000.0,,,filled,
839,COM01153.00,2012,O.Au,Me.Au,11622000.0,,,filled,
839,COM01153.00,2013,O.Au,Me.Au,10430000.0,,,filled,
839,COM01153.00,2014,O.Au,Me.Au,9130000.0,,,filled,
839,COM01153.00,2015,O.Au,Me.Au,7830000.0,,,filled,
839,COM01153.00,2016,O.Au,Me.Au,6530000.0,,,filled,
839,COM01153.00,2017,O.Au,Me.Au,5230000.0,,,filled,
839,COM01153.00,2018,O.Au,Me.Au,3830000.0,11.0563140207,3.15,,
840,COM01154.00,2014,O.Fe,Me.Fe,332900000.0,,,filled,
840,COM01154.00,2015,O.Fe,Me.Fe,330700000.0,,,filled,
840,COM01154.00,2016,O.Fe,Me.Fe,328700000.0,,,filled,
840,COM01154.00,2019,O.Fe,Me.Fe,324500000.0,,,,
841,COM01155.00,2000,O.Fe,Me.Fe,4624200000.0,,,filled,
841,COM01155.00,2001,O.Fe,Me.Fe,4576600000.0,,,filled,
841,COM01155.00,2002,O.Fe,Me.Fe,4524200000.0,,,filled,
841,COM01155.00,2003,O.Fe,Me.Fe,4470300000.0,,,filled,
841,COM01155.00,2004,O.Fe,Me.Fe,4411400000.0,,,filled,
841,COM01155.00,2005,O.Fe,Me.Fe,4342000000.0,,,filled,
841,COM01155.00,2006,O.Fe,Me.Fe,4269400000.0,,,filled,
841,COM01155.00,2007,O.Fe,Me.Fe,4187600000.0,,,filled,
841,COM01155.00,2008,O.Fe,Me.Fe,4095900000.0,,,filled,
841,COM01155.00,2009,O.Fe,Me.Fe,3999300000.0,,,filled,
841,COM01155.00,2010,O.Fe,Me.Fe,3914600000.0,,,filled,
841,COM01155.00,2011,O.Fe,Me.Fe,3813400000.0,,,filled,
841,COM01155.00,2012,O.Fe,Me.Fe,3703600000.0,,,filled,
841,COM01155.00,2013,O.Fe,Me.Fe,3599800000.0,,,filled,
841,COM01155.00,2014,O.Fe,Me.Fe,3495000000.0,,,filled,
841,COM01155.00,2015,O.Fe,Me.Fe,3377500000.0,,,filled,
841,COM01155.00,2016,O.Fe,Me.Fe,3249900000.0,,,filled,
841,COM01155.00,2017,O.Fe,Me.Fe,3106300000.0,,,filled,
841,COM01155.00,2018,O.Fe,Me.Fe,2959300000.0,,,filled,
841,COM01155.00,2019,O.Fe,Me.Fe,2823700000.0,,,,
842,COM01156.00,2000,O.Fe,Me.Fe,4352100000.000001,,,filled,
842,COM01156.00,2016,O.Fe,Me.Fe,4278700000.000001,,,filled,
842,COM01156.00,2017,O.Fe,Me.Fe,4278300000.000001,,,filled,
842,COM01156.00,2018,O.Fe,Me.Fe,4256100000.000001,,,filled,
842,COM01156.00,2019,O.Fe,Me.Fe,4198100000.000001,,,,
843,COM01158.00,2019,O.Au,Me.Au,4300000.0,2.466408501,0.63,,
844,COM01164.00,2017,O.bulk,Me.Ag,118000000.0,,,filled,
844,COM01164.00,2019,O.bulk,Me.Ag,112600000.0,,,,
845,COM01164.00,2019,O.bulk,Me.Au,112600000.0,,,,
846,COM01168.00,2010,F.coal,,1853182900.0,,,filled,
846,COM01168.00,2011,F.coal,,1819962900.0,,,filled,
846,COM01168.00,2012,F.coal,,1785732900.0,,,filled,
846,COM01168.00,2013,F.coal,,1752392900.0,,,filled,
846,COM01168.00,2014,F.coal,,1719712900.0,,,filled,
846,COM01168.00,2015,F.coal,,1685245800.0,,,filled,
846,COM01168.00,2016,F.coal,,1649575800.0,,,filled,
846,COM01168.00,2017,F.coal,,1610425800.0,,,filled,
846,COM01168.00,2018,F.coal,,1568825800.0,,,filled,
846,COM01168.00,2019,F.coal,,1527325800.0,,,filled,
846,COM01168.00,2020,F.coal,,1479145800.0,,,,
847,COM01173.00,2001,F.sbc,,74172246.0,,,filled,
847,COM01173.00,2002,F.sbc,,70472246.0,,,filled,
847,COM01173.00,2003,F.sbc,,66872246.0,,,filled,
847,COM01173.00,2004,F.sbc,,63072246.0,,,filled,
847,COM01173.00,2005,F.sbc,,59272246.0,,,filled,
847,COM01173.00,2006,F.sbc,,55572246.0,,,filled,
847,COM01173.00,2007,F.sbc,,51972246.0,,,filled,
847,COM01173.00,2008,F.sbc,,48172246.0,,,filled,
847,COM01173.00,2009,F.sbc,,44372246.0,,,filled,
847,COM01173.00,2010,F.sbc,,41072246.0,,,filled,
847,COM01173.00,2011,F.sbc,,37772246.0,,,filled,
847,COM01173.00,2012,F.sbc,,34372246.0,,,filled,
847,COM01173.00,2013,F.sbc,,31072246.0,,,filled,
847,COM01173.00,2014,F.sbc,,27272246.0,,,filled,
847,COM01173.00,2015,F.sbc,,23897462.0,,,filled,
847,COM01173.00,2016,F.sbc,,21078792.0,,,filled,
847,COM01173.00,2017,F.sbc,,17944416.0,,,,
848,COM01174.00,2019,F.coal,,9050000000.0,,,,
849,COM01175.00,2019,F.coal,,1370000000.0,,,,
850,COM01178.00,2000,O.bulk,Me.Ag,820355.0,,,filled,
850,COM01178.00,2001,O.bulk,Me.Ag,760679.0,,,filled,
850,COM01178.00,2002,O.bulk,Me.Ag,698357.0,,,filled,
850,COM01178.00,2003,O.bulk,Me.Ag,636830.0,,,filled,
850,COM01178.00,2004,O.bulk,Me.Ag,571865.0,,,filled,
850,COM01178.00,2005,O.bulk,Me.Ag,513883.0,,,filled,
850,COM01178.00,2006,O.bulk,Me.Ag,449833.0,,,filled,
850,COM01178.00,2007,O.bulk,Me.Ag,381945.0,,,filled,
850,COM01178.00,2008,O.bulk,Me.Ag,313087.0,,,filled,
850,COM01178.00,2009,O.bulk,Me.Ag,238365.0,,,filled,
850,COM01178.00,2010,O.bulk,Me.Ag,172839.0,,,filled,
850,COM01178.00,2011,O.bulk,Me.Ag,108792.0,,,filled,
850,COM01178.00,2012,O.bulk,Me.Ag,61202.0,,,filled,
850,COM01178.00,2013,O.bulk,Me.Ag,12313.0,,,,
851,COM01178.00,2013,O.bulk,Me.Au,12313.0,,,,
852,COM01179.00,2020,F.coal,,509000000.0,,,,
853,COM01180.00,2019,F.coc,,48081600.0,,,,
854,COM01182.00,2003,F.coal,,343910000.0,,,filled,
854,COM01182.00,2004,F.coal,,336210000.0,,,filled,
854,COM01182.00,2005,F.coal,,327700000.0,,,filled,
854,COM01182.00,2006,F.coal,,319700000.0,,,filled,
854,COM01182.00,2007,F.coal,,310400000.0,,,filled,
854,COM01182.00,2008,F.coal,,302300000.0,,,filled,
854,COM01182.00,2009,F.coal,,294100000.0,,,filled,
854,COM01182.00,2010,F.coal,,286500000.0,,,filled,
854,COM01182.00,2011,F.coal,,278000000.0,,,filled,
854,COM01182.00,2012,F.coal,,270400000.0,,,filled,
854,COM01182.00,2013,F.coal,,263000000.0,,,filled,
854,COM01182.00,2014,F.coal,,255600000.0,,,filled,
854,COM01182.00,2015,F.coal,,248000000.0,,,filled,
854,COM01182.00,2016,F.coal,,241100000.0,,,filled,
854,COM01182.00,2017,F.coal,,233500000.0,,,filled,
854,COM01182.00,2018,F.coal,,227000000.0,,,filled,
854,COM01182.00,2019,F.coal,,220100000.0,,,filled,
854,COM01182.00,2020,F.coal,,213000000.0,,,,
855,COM01183.00,2018,O.bulk,Me.Au,,12.864,0.5,,
856,COM01183.00,2018,O.bulk,Me.Cu,,54728.0,2100.0,,
857,COM01185.00,2012,O.bulk,Me.Ag,4488703.0,,,filled,
857,COM01185.00,2013,O.bulk,Me.Ag,4331519.0,,,filled,
857,COM01185.00,2017,O.bulk,Me.Ag,3920007.0,,,filled,
857,COM01185.00,2020,O.bulk,Me.Ag,3300000.0,19.986413715,6.691212121212121,,
858,COM01185.00,2020,O.bulk,Me.Au,3300000.0,11.509906338,3.836363636363635,,
859,COM01187.00,2020,F.coal,,203286000.0,,,,
860,COM01189.00,2019,O.bulk,O.TiO2,272000000.0,3700000.0,13000.0,,
861,COM01190.00,2019,O.bulk,Me.Ag,2960000000.0,,,,
862,COM01190.00,2019,O.bulk,Me.Cu,2960000000.0,,,,
863,COM01190.00,2019,O.bulk,Me.Mo,2960000000.0,,,,
864,COM01191.00,2004,O.Au,Me.Au,238162870.41176474,,,filled,
864,COM01191.00,2005,O.Au,Me.Au,233576470.41176474,,,filled,
864,COM01191.00,2006,O.Au,Me.Au,226752941.41176474,,,filled,
864,COM01191.00,2007,O.Au,Me.Au,218517647.41176474,,,filled,
864,COM01191.00,2008,O.Au,Me.Au,208752941.41176474,,,filled,
864,COM01191.00,2009,O.Au,Me.Au,198635294.41176474,,,filled,
864,COM01191.00,2010,O.Au,Me.Au,188282353.41176474,,,filled,
864,COM01191.00,2011,O.Au,Me.Au,177929412.41176474,,,filled,
864,COM01191.00,2012,O.Au,Me.Au,166517647.41176474,,,filled,
864,COM01191.00,2013,O.Au,Me.Au,154635294.41176474,,,filled,
864,COM01191.00,2014,O.Au,Me.Au,142635294.41176474,,,filled,
864,COM01191.00,2015,O.Au,Me.Au,130752941.41176473,,,filled,
864,COM01191.00,2016,O.Au,Me.Au,118988235.41176473,,,filled,
864,COM01191.00,2017,O.Au,Me.Au,106870588.41176473,,,filled,
864,COM01191.00,2018,O.Au,Me.Au,95223529.41176473,68.70590311505883,0.7899999999999999,,
865,COM01193.00,2018,O.bulk,Me.Ag,1856865.0,,,filled,
865,COM01193.00,2019,O.bulk,Me.Ag,1812000.0,424.562456448,234.1670610538,,
866,COM01193.00,2019,O.bulk,Me.Pb,1812000.0,89113.66419494001,54200.0,,
867,COM01193.00,2019,O.bulk,Me.Zn,1812000.0,134002.07231488,81500.0,,
868,COM01194.00,2017,O.Fe,Me.Fe,6119866814.650389,,,,
869,COM01195.00,2008,O.Au,Me.Au,54097562.0,,,filled,
869,COM01195.00,2009,O.Au,Me.Au,53686265.0,,,filled,
869,COM01195.00,2010,O.Au,Me.Au,51977500.0,,,filled,
869,COM01195.00,2014,O.Au,Me.Au,49996000.0,,,filled,
869,COM01195.00,2015,O.Au,Me.Au,48110000.0,,,filled,
869,COM01195.00,2016,O.Au,Me.Au,46040000.0,,,filled,
869,COM01195.00,2017,O.Au,Me.Au,42668000.0,,,filled,
869,COM01195.00,2018,O.Au,Me.Au,38648000.0,,,filled,
869,COM01195.00,2019,O.Au,Me.Au,34449000.0,,,filled,
869,COM01195.00,2020,O.Au,Me.Au,31053000.0,58.68351261,2.0610588348951793,,
870,COM01199.00,2013,O.Fe,Me.Fe,701971100.0,,,filled,
870,COM01199.00,2014,O.Fe,Me.Fe,671032600.0,,,filled,
870,COM01199.00,2015,O.Fe,Me.Fe,635492000.0,,,filled,
870,COM01199.00,2016,O.Fe,Me.Fe,604099200.0,,,filled,
870,COM01199.00,2017,O.Fe,Me.Fe,575719200.0,,,filled,
870,COM01199.00,2018,O.Fe,Me.Fe,544600000.0,,,,
870,COM01199.00,2019,O.Fe,Me.Fe,515425600.0,,,filled,
870,COM01199.00,2020,O.Fe,Me.Fe,490072300.0,,,filled,
871,COM01200.00,2018,O.Au,Me.Au,6270033.0,,,filled,
871,COM01200.00,2019,O.Au,Me.Au,5250753.0,,,filled,
871,COM01200.00,2020,O.Au,Me.Au,3600000.0,6.917283612,2.1,,
872,COM01201.00,2003,O.Zn,Me.Zn,15425200.0,,,filled,
872,COM01201.00,2004,O.Zn,Me.Zn,14752200.0,,,filled,
872,COM01201.00,2005,O.Zn,Me.Zn,13448200.0,,,filled,
872,COM01201.00,2006,O.Zn,Me.Zn,12249200.0,,,filled,
872,COM01201.00,2007,O.Zn,Me.Zn,10792700.0,,,filled,
872,COM01201.00,2008,O.Zn,Me.Zn,9390400.0,,,filled,
872,COM01201.00,2009,O.Zn,Me.Zn,8000000.0,,,,
872,COM01201.00,2010,O.Zn,Me.Zn,6447000.0,,,filled,
872,COM01201.00,2011,O.Zn,Me.Zn,6101100.0,,,filled,
872,COM01201.00,2012,O.Zn,Me.Zn,4425100.0,,,filled,
872,COM01201.00,2013,O.Zn,Me.Zn,2760818.0,,,filled,
872,COM01201.00,2014,O.Zn,Me.Zn,1508726.0,,,filled,
872,COM01201.00,2015,O.Zn,Me.Zn,164454.0,,,filled,
872,COM01201.00,2016,O.Zn,Me.Zn,-1080744.0,,,filled,
872,COM01201.00,2017,O.Zn,Me.Zn,-2286920.0,,,filled,
872,COM01201.00,2018,O.Zn,Me.Zn,-2823986.0,,,filled,
873,COM01201.00,2019,O.Zn,Me.Zn,2100000.0,,,,
874,COM01202.00,2000,F.coal,,37467360.0,,,filled,
874,COM01202.00,2001,F.coal,,34473600.0,,,filled,
874,COM01202.00,2002,F.coal,,31026240.0,,,filled,
874,COM01202.00,2003,F.coal,,27941760.0,,,filled,
874,COM01202.00,2004,F.coal,,25129440.0,,,filled,
874,COM01202.00,2005,F.coal,,24585120.0,,,filled,
874,COM01202.00,2006,F.coal,,24585120.0,,,filled,
874,COM01202.00,2007,F.coal,,23224320.0,,,filled,
874,COM01202.00,2008,F.coal,,21047040.0,,,filled,
874,COM01202.00,2009,F.coal,,18053280.0,,,filled,
874,COM01202.00,2010,F.coal,,15513120.000000002,,,,
874,COM01202.00,2011,F.coal,,12882240.000000002,,,filled,
874,COM01202.00,2012,F.coal,,11430720.000000002,,,filled,
875,COM01205.00,2018,O.Au,Me.Au,50908000.0,26.280007821,0.57,,
876,COM01206.00,2000,F.stc,,97524000.0,,,filled,
876,COM01206.00,2001,F.stc,,95709600.0,,,filled,
876,COM01206.00,2002,F.stc,,91355040.0,,,filled,
876,COM01206.00,2003,F.stc,,85004640.0,,,filled,
876,COM01206.00,2004,F.stc,,78382080.0,,,filled,
876,COM01206.00,2005,F.stc,,71759520.0,,,filled,
876,COM01206.00,2006,F.stc,,64320480.0,,,filled,
876,COM01206.00,2007,F.stc,,56700000.0,,,filled,
876,COM01206.00,2008,F.stc,,49079520.0,,,filled,
876,COM01206.00,2009,F.stc,,41912640.0,,,filled,
876,COM01206.00,2010,F.stc,,35471520.0,,,filled,
876,COM01206.00,2011,F.stc,,29030400.0,,,filled,
876,COM01206.00,2012,F.stc,,23950080.0,,,filled,
876,COM01206.00,2013,F.stc,,19504800.0,,,filled,
876,COM01206.00,2014,F.stc,,14424480.0,,,filled,
876,COM01206.00,2015,F.stc,,11340000.0,,,filled,
876,COM01206.00,2016,F.stc,,8618400.0,,,filled,
876,COM01206.00,2017,F.stc,,6531840.0,,,filled,
876,COM01206.00,2018,F.stc,,4536000.0,,,filled,
876,COM01206.00,2019,F.stc,,2721600.0,,,,
877,COM01209.00,2019,O.bulk,Me.Au,109300000.0,,,,
878,COM01209.00,2019,O.bulk,Me.Cu,109300000.0,,,,
879,COM01211.00,2019,F.coal,,93078720.0,,,,
880,COM01214.00,2019,F.coal,,137000000.0,,,,
881,COM01222.00,2018,F.coal,,199221120.0,,,,
882,COM01227.00,2017,O.pgm,Me.pgm,24755000.0,,,filled,
882,COM01227.00,2018,O.pgm,Me.pgm,23900000.0,418.32556330628,19.2,,
883,COM01229.00,2010,O.Fe,Me.Fe,5114823000.0,,,filled,
883,COM01229.00,2011,O.Fe,Me.Fe,5101023000.0,,,filled,
883,COM01229.00,2014,O.Fe,Me.Fe,5085923000.0,,,filled,
883,COM01229.00,2015,O.Fe,Me.Fe,5069714000.0,,,filled,
883,COM01229.00,2016,O.Fe,Me.Fe,5052700000.0,,,filled,
883,COM01229.00,2017,O.Fe,Me.Fe,5035500000.0,,,filled,
883,COM01229.00,2018,O.Fe,Me.Fe,5018400000.0,,,filled,
883,COM01229.00,2019,O.Fe,Me.Fe,5000000000.0,,,,
884,COM01231.00,2012,F.coal,,30065000.0,,,filled,
884,COM01231.00,2013,F.coal,,28308000.0,,,filled,
884,COM01231.00,2014,F.coal,,26047000.0,,,filled,
884,COM01231.00,2015,F.coal,,24097000.0,,,filled,
884,COM01231.00,2016,F.coal,,22664000.0,,,filled,
884,COM01231.00,2017,F.coal,,21800000.0,,,filled,
884,COM01231.00,2018,F.coal,,20900000.0,,,filled,
884,COM01231.00,2019,F.coal,,20200000.0,,,filled,
884,COM01231.00,2020,F.coal,,19000000.0,,,,
885,COM01233.00,2012,F.coc,,394400000.0,,,filled,
885,COM01233.00,2013,F.coc,,381900000.0,,,filled,
885,COM01233.00,2014,F.coc,,369300000.0,,,filled,
885,COM01233.00,2015,F.coc,,356100000.0,,,filled,
885,COM01233.00,2016,F.coc,,343900000.0,,,filled,
885,COM01233.00,2017,F.coc,,329900000.0,,,filled,
885,COM01233.00,2018,F.coc,,316300000.0,,,filled,
885,COM01233.00,2020,F.coc,,302000000.0,,,,
886,COM01234.00,2012,F.coc,,2206700000.0,,,filled,
886,COM01234.00,2013,F.coc,,2175600000.0,,,filled,
886,COM01234.00,2014,F.coc,,2143000000.0,,,filled,
886,COM01234.00,2015,F.coc,,2109900000.0,,,filled,
886,COM01234.00,2016,F.coc,,2079800000.0,,,filled,
886,COM01234.00,2017,F.coc,,2042100000.0,,,filled,
886,COM01234.00,2018,F.coc,,2003900000.0,,,filled,
886,COM01234.00,2020,F.coc,,1966000000.0,,,,
887,COM01235.00,2014,F.coc,,244100000.0,,,filled,
887,COM01235.00,2015,F.coc,,238800000.0,,,filled,
887,COM01235.00,2016,F.coc,,233200000.0,,,filled,
887,COM01235.00,2017,F.coc,,227700000.0,,,filled,
887,COM01235.00,2018,F.coc,,221100000.0,,,filled,
887,COM01235.00,2020,F.coc,,215000000.0,,,,
888,COM01236.00,2012,F.coc,,412600000.0,,,filled,
888,COM01236.00,2013,F.coc,,402400000.0,,,filled,
888,COM01236.00,2014,F.coc,,391800000.0,,,filled,
888,COM01236.00,2015,F.coc,,380100000.0,,,filled,
888,COM01236.00,2016,F.coc,,368100000.0,,,filled,
888,COM01236.00,2017,F.coc,,354900000.0,,,filled,
888,COM01236.00,2018,F.coc,,341900000.0,,,filled,
888,COM01236.00,2020,F.coc,,329000000.0,,,,
889,COM01237.00,2012,F.lig,,4134774000.0,,,filled,
889,COM01237.00,2013,F.lig,,4105274000.0,,,filled,
889,COM01237.00,2014,F.lig,,4078774000.0,,,filled,
889,COM01237.00,2015,F.lig,,4051774000.0,,,filled,
889,COM01237.00,2016,F.lig,,4023300000.0,,,filled,
889,COM01237.00,2017,F.lig,,3996200000.0,,,filled,
889,COM01237.00,2018,F.lig,,3968600000.0,,,filled,
889,COM01237.00,2020,F.lig,,3939000000.0,,,,
890,COM01238.00,2014,F.coc,,4470000.0,,,filled,
890,COM01238.00,2015,F.coc,,3770000.0,,,filled,
890,COM01238.00,2016,F.coc,,2970000.0,,,filled,
890,COM01238.00,2017,F.coc,,2370000.0,,,filled,
890,COM01238.00,2018,F.coc,,2300000.0,,,filled,
890,COM01238.00,2020,F.coc,,2000000.0,,,,
891,COM01238.00,2014,F.lig,,117000000.0,,,filled,
891,COM01238.00,2015,F.lig,,114100000.0,,,filled,
891,COM01238.00,2016,F.lig,,109700000.0,,,filled,
891,COM01238.00,2017,F.lig,,106800000.0,,,filled,
891,COM01238.00,2018,F.lig,,103300000.0,,,filled,
891,COM01238.00,2020,F.lig,,100000000.0,,,,
892,COM01239.00,2013,F.coc,,73700000.0,,,filled,
892,COM01239.00,2014,F.coc,,73000000.0,,,filled,
892,COM01239.00,2015,F.coc,,72000000.0,,,filled,
892,COM01239.00,2016,F.coc,,71600000.0,,,filled,
892,COM01239.00,2017,F.coc,,71300000.0,,,filled,
892,COM01239.00,2018,F.coc,,70600000.0,,,filled,
892,COM01239.00,2020,F.coc,,70000000.0,,,,
893,COM01239.00,2012,F.lig,,495000000.0,,,filled,
893,COM01239.00,2013,F.lig,,490600000.0,,,filled,
893,COM01239.00,2014,F.lig,,485800000.0,,,filled,
893,COM01239.00,2015,F.lig,,481800000.0,,,filled,
893,COM01239.00,2016,F.lig,,478000000.0,,,filled,
893,COM01239.00,2017,F.lig,,473900000.0,,,filled,
893,COM01239.00,2018,F.lig,,469400000.0,,,filled,
893,COM01239.00,2020,F.lig,,464000000.0,,,,
894,COM01240.00,2000,F.coal,,115668000.0,,,filled,
894,COM01240.00,2001,F.coal,,110406240.0,,,filled,
894,COM01240.00,2002,F.coal,,103965120.0,,,filled,
894,COM01240.00,2003,F.coal,,97433280.0,,,filled,
894,COM01240.00,2004,F.coal,,90629280.0,,,filled,
894,COM01240.00,2005,F.coal,,83553120.0,,,filled,
894,COM01240.00,2006,F.coal,,76749120.0,,,filled,
894,COM01240.00,2007,F.coal,,70035840.0,,,filled,
894,COM01240.00,2008,F.coal,,63957600.0,,,filled,
894,COM01240.00,2009,F.coal,,57244320.0,,,filled,
894,COM01240.00,2010,F.coal,,51256800.0,,,,
894,COM01240.00,2011,F.coal,,45722880.0,,,filled,
894,COM01240.00,2012,F.coal,,40642560.0,,,filled,
895,COM01241.00,2017,O.Au,Me.Au,,226.79618504,,,
896,COM01243.00,2001,O.Au,Me.Au,146000000.0,,,filled,
896,COM01243.00,2002,O.Au,Me.Au,143600000.0,,,filled,
896,COM01243.00,2003,O.Au,Me.Au,140200000.0,,,filled,
896,COM01243.00,2004,O.Au,Me.Au,136600000.0,,,filled,
896,COM01243.00,2005,O.Au,Me.Au,132900000.0,,,filled,
896,COM01243.00,2006,O.Au,Me.Au,129300000.0,,,filled,
896,COM01243.00,2007,O.Au,Me.Au,125300000.0,,,filled,
896,COM01243.00,2008,O.Au,Me.Au,121500000.0,,,filled,
896,COM01243.00,2009,O.Au,Me.Au,117700000.0,,,filled,
896,COM01243.00,2010,O.Au,Me.Au,113800000.0,,,filled,
896,COM01243.00,2011,O.Au,Me.Au,110200000.0,,,filled,
896,COM01243.00,2012,O.Au,Me.Au,106600000.0,,,filled,
896,COM01243.00,2013,O.Au,Me.Au,103200000.0,,,filled,
896,COM01243.00,2014,O.Au,Me.Au,99700000.0,,,filled,
896,COM01243.00,2015,O.Au,Me.Au,95900000.0,,,filled,
896,COM01243.00,2016,O.Au,Me.Au,92000000.0,,,filled,
896,COM01243.00,2017,O.Au,Me.Au,88000000.0,,,filled,
